"judge","crtpoint","numjudge","circuit","state","statdist","month","year","libcon","apyear","party","gender","race","dem_appointed","admin"
11039,135,1,11,10,102,9,2001,1,1972,0,1,1,0,1
6167,59,7,6,35,351,3,2001,1,1994,1,0,1,1,1
9245,189,3,9,5,53,9,2001,1,1990,0,1,1,0,1
9298,110,3,9,11,111,7,2001,1,1998,1,0,4,1,1
9184,177,3,9,37,371,5,2001,0,1980,1,1,1,1,1
2194,6,1,2,32,321,9,2001,0,1996,0,1,1,1,1
2201,246,3,2,32,321,8,2001,0,1998,0,1,1,1,1
9271,199,5,9,47,471,10,2001,0,1998,3,1,1,1,1
4098,261,3,4,33,332,8,2001,1,1982,0,1,1,0,1
6120,251,2,6,35,351,9,2001,1,1982,0,1,1,0,1
10060,72,5,10,6,61,10,2001,1,1977,1,1,1,1,1
4098,261,3,4,33,332,9,2001,1,1982,0,1,1,0,1
11110,15,10,11,10,101,6,2001,0,2000,1,0,1,1,1
88062,230,13,88,55,551,9,2001,1,1998,1,1,2,1,1
10005,72,5,10,6,61,7,2001,0,1989,0,1,1,0,1
11073,148,3,11,1,12,11,2001,0,1991,0,1,1,0,1
3160,173,17,3,38,381,11,2001,0,1992,0,0,1,0,1
4133,161,2,4,46,461,12,2001,1,1992,0,1,1,0,1
5177,157,11,5,18,181,11,2001,0,1996,1,0,1,1,1
10060,72,5,10,6,61,10,2001,1,1977,1,1,1,1,1
9170,193,9,9,5,51,11,2001,1,1980,1,1,2,1,1
2192,246,3,2,32,321,9,2001,1,1992,0,1,1,0,1
2130,37,10,2,32,323,11,2001,1,1977,1,1,1,1,1
9280,131,21,9,5,54,9,2001,1,1998,1,1,1,1,1
10073,54,2,10,50,501,12,2001,1,1985,0,1,1,0,1
88044,230,13,88,55,551,9,2000,1,1994,1,1,2,1,1
88060,230,13,88,55,551,5,2001,1,1994,1,1,3,1,1
88051,230,13,88,55,551,11,2001,1,1982,0,1,1,0,1
88060,230,13,88,55,551,12,2001,1,1994,1,1,3,1,1
9280,131,20,9,5,54,6,2001,1,1998,1,1,1,1,1
9244,189,3,9,5,53,1,2001,0,1990,0,1,1,0,1
9149,145,1,9,26,261,1,2002,1,1996,1,1,1,1,0
10076,7,5,10,31,311,10,2001,1,1987,0,1,1,0,1
10059,190,5,10,44,441,8,2001,0,1978,1,1,1,1,1
9144,131,21,9,5,54,12,2001,1,1994,1,1,1,1,1
88059,230,13,88,55,551,1,2002,1,1994,1,1,1,1,0
2192,246,3,2,32,321,8,2001,1,1992,0,1,1,0,1
3168,223,2,3,30,301,12,2000,1,1992,0,0,1,0,1
7122,172,2,7,13,133,4,2001,1,1991,0,1,2,0,1
9278,131,21,9,5,54,8,2001,1,1998,1,1,3,1,1
88058,230,13,88,55,551,9,2000,1,1994,1,0,1,1,1
3026,173,17,3,38,381,9,2001,0,1966,1,1,1,1,1
9253,131,21,9,5,54,7,2001,1,1992,3,1,3,0,1
6145,65,5,6,35,352,1,2002,1,1987,0,1,1,0,0
9273,177,3,9,37,371,1,2002,1,1994,1,1,2,1,0
2136,159,23,2,32,322,11,2001,0,1983,0,1,1,0,1
3174,175,4,3,38,383,2,2002,1,1994,1,1,1,1,0
9273,177,3,9,37,371,2,2002,1,1994,1,1,2,1,0
10031,190,5,10,44,441,3,2002,0,1995,1,0,1,1,0
6103,118,1,6,22,222,3,2002,0,1979,1,1,1,1,0
7091,105,2,7,14,141,9,2001,1,1982,0,1,1,0,1
7095,93,1,7,14,141,3,2002,0,1981,0,1,1,0,0
9265,95,2,9,5,53,2,2002,1,1991,0,1,1,0,0
4133,161,2,4,46,461,11,2001,1,1992,0,1,1,0,1
9287,95,2,9,5,53,3,2002,0,1997,1,1,4,1,0
4131,161,4,4,46,461,4,2002,0,1992,0,1,1,0,0
3149,298,1,3,38,383,8,2001,0,1988,0,1,1,0,1
5258,94,2,5,43,431,4,2002,0,1991,0,1,1,0,0
6101,74,11,6,22,221,3,2002,0,1979,1,1,1,1,0
9176,224,5,9,3,31,4,2002,1,1980,1,1,3,1,0
9292,206,4,9,47,471,3,2002,1,1998,1,1,1,1,0
2214,159,22,2,32,323,4,2002,0,2000,1,0,2,1,0
3168,223,2,3,30,301,3,2002,0,1992,0,0,1,0,0
9268,193,9,9,5,51,4,2002,1,1995,1,0,1,1,0
1078,299,5,1,51,511,4,2002,0,2000,0,1,3,1,0
9045,174,8,9,3,31,9,2001,1,1994,3,0,1,1,1
88044,230,14,88,55,551,5,2002,1,1994,1,1,2,1,0
3186,152,8,3,30,301,5,2002,1,2000,1,1,1,1,0
5264,191,3,5,43,434,5,2002,0,1994,1,1,1,1,0
4079,169,3,4,48,482,5,2002,1,1975,0,1,1,0,0
2149,294,0,2,32,321,8,2001,1,1986,0,1,1,0,1
4079,169,3,4,48,482,6,2002,1,1975,0,1,1,0,0
10027,7,5,10,31,311,11,2000,1,1970,0,1,1,0,1
4125,233,1,4,48,481,4,2001,1,1990,0,1,1,0,1
11072,146,2,11,1,13,6,2002,1,1988,0,1,1,0,0
11072,146,2,11,1,13,6,2002,1,1988,0,1,1,0,0
1052,176,2,1,19,191,6,2002,1,1983,0,1,1,0,0
2136,159,22,2,32,322,7,2002,0,1983,0,1,1,0,0
5210,157,11,5,18,181,1,2002,1,2001,0,1,1,0,0
88058,230,14,88,55,551,12,2001,1,1994,1,0,1,1,1
88060,230,14,88,55,551,5,2002,1,1994,1,1,3,1,0
2195,159,22,2,32,322,7,2002,0,1996,1,1,1,1,0
9265,95,2,9,5,53,3,2002,1,1991,0,1,1,0,0
11030,218,6,11,9,92,2,2002,0,1982,0,0,1,0,0
11030,218,6,11,9,92,6,2002,0,1982,0,0,1,0,0
1052,176,2,1,19,191,7,2002,1,1983,0,1,1,0,0
11106,141,12,11,9,93,7,2002,1,1999,3,1,3,1,0
2207,159,22,2,32,322,7,2002,0,1999,1,0,1,1,0
9309,12,3,9,2,21,7,2002,1,2002,0,1,1,0,0
9170,193,9,9,5,51,7,2002,1,1980,1,1,2,1,0
9149,145,1,9,26,261,7,2002,1,1996,1,1,1,1,0
4055,311,1,4,48,481,8,2002,0,1996,1,1,1,1,0
9288,131,22,9,5,54,3,2002,1,1997,1,0,1,1,0
9288,131,22,9,5,54,5,2002,1,1997,1,0,1,1,0
9288,131,22,9,5,54,7,2002,1,1997,1,0,1,1,0
11073,148,2,11,1,12,7,2002,0,1991,0,1,1,0,0
88063,230,14,88,55,551,8,2002,0,1998,1,1,2,1,0
4133,161,5,4,46,461,8,2002,1,1992,0,1,1,0,0
9149,145,1,9,26,261,8,2003,1,1996,1,1,1,1,0
88044,230,14,88,55,551,8,2002,1,1994,1,1,2,1,0
88060,230,14,88,55,551,8,2002,1,1994,1,1,3,1,0
1052,176,2,1,19,191,6,2002,1,1983,0,1,1,0,0
88057,230,14,88,55,551,7,2002,0,1994,1,1,1,1,0
88060,230,14,88,55,551,8,2002,1,1994,1,1,3,1,0
9303,131,23,9,5,54,7,2002,1,1998,1,0,1,1,0
6095,65,5,6,35,352,7,2002,0,1996,1,1,1,1,0
9293,193,9,9,5,51,7,2002,1,1999,1,1,1,1,0
88044,230,14,88,55,551,7,2002,1,1994,1,1,2,1,0
9005,193,1,9,5,51,8,2002,0,1993,1,0,1,1,0
9184,177,3,9,37,371,7,2002,0,1980,1,1,1,1,0
9184,177,3,9,37,371,8,2002,1,1980,1,1,1,1,0
10033,7,5,10,31,311,8,2002,0,1995,1,1,1,1,0
7109,142,4,7,49,491,9,2002,1,1987,0,1,1,0,0
4131,161,4,4,46,461,7,2002,0,1992,0,1,1,0,0
7086,113,4,7,14,142,9,2002,1,1984,0,0,1,0,0
10077,190,6,10,44,441,10,2002,0,1997,1,1,1,1,0
88042,230,14,88,55,551,10,2002,0,1997,1,1,2,1,0
1072,34,12,1,21,211,9,2002,1,1994,1,0,1,1,0
3142,173,20,3,38,381,10,2002,1,1988,0,0,1,0,0
10047,54,1,10,50,501,10,2002,0,1975,0,1,1,0,0
88042,230,14,88,55,551,8,2002,1,1997,1,1,2,1,0
88057,230,14,88,55,551,9,2002,0,1994,1,1,1,1,0
9226,174,8,9,3,31,5,2002,1,2000,3,0,1,1,0
9300,311,2,9,37,371,5,2002,0,1998,1,0,1,1,0
10100,72,7,10,6,61,10,2002,1,2002,0,1,1,0,0
1076,34,12,1,21,211,10,2002,0,1993,1,1,1,1,0
1070,195,5,1,51,511,10,2002,0,1994,1,1,3,1,0
5170,262,1,5,43,434,7,2000,1,1979,1,1,1,1,1
8134,129,4,8,4,41,10,2002,1,1993,1,1,1,1,0
9179,193,9,9,5,51,9,2002,1,1980,1,0,1,1,0
9273,177,3,9,37,371,9,2002,1,1994,1,1,2,1,0
4133,161,3,4,46,461,10,2002,0,1992,0,1,1,0,0
4133,161,3,4,46,461,10,2002,0,1992,0,1,1,0,0
88064,230,14,88,55,551,9,2002,0,2001,0,1,2,0,0
88066,230,14,88,55,551,10,2002,1,2001,3,1,1,0,0
88062,230,14,88,55,551,10,2002,0,1998,1,1,2,1,0
8135,243,1,8,15,151,11,2002,0,1994,1,1,1,1,0
3195,173,20,3,38,381,12,2002,1,2002,0,1,1,0,0
3195,173,20,3,38,381,12,2002,1,2002,0,1,1,0,0
6095,65,5,6,35,352,11,2002,0,1996,1,1,1,1,0
6157,140,2,6,42,423,11,2002,1,1995,1,0,2,1,0
9271,199,5,9,47,471,12,2002,1,1998,3,1,1,1,0
88059,230,15,88,55,551,12,2002,1,1994,1,1,1,1,0
9237,199,5,9,47,472,12,2002,1,1988,0,1,1,0,0
88063,230,15,88,55,551,12,2002,0,1998,1,1,2,1,0
88044,230,15,88,55,551,12,2002,1,1994,1,1,2,1,0
4079,169,3,4,48,482,1,2003,0,1975,0,1,1,0,0
88058,230,15,88,55,551,12,2002,1,1994,1,0,1,1,0
88058,230,15,88,55,551,1,2003,1,1994,1,0,1,1,0
88066,230,15,88,55,551,1,2003,0,2001,3,1,1,0,0
3111,152,10,3,30,301,1,2003,1,1979,1,1,1,1,0
5218,114,3,5,24,242,1,2003,0,1983,0,1,1,0,0
10047,54,1,10,50,501,10,2002,0,1975,0,1,1,0,0
11110,15,9,11,10,101,10,2002,1,2000,1,0,1,1,0
11110,15,9,11,10,101,10,2002,1,2000,1,0,1,1,0
88059,230,15,88,55,551,1,2003,1,1994,1,1,1,1,0
9305,224,5,9,3,31,1,2003,1,2002,0,1,1,0,0
88064,230,15,88,55,551,1,2003,1,2001,0,1,2,0,0
8140,120,3,8,25,252,3,2002,0,1996,1,0,1,1,0
9273,177,3,9,37,371,11,2002,0,1994,1,1,2,1,0
11071,15,10,11,10,101,9,2002,1,1988,0,1,1,0,0
4136,238,1,4,33,332,2,2003,0,1994,1,1,2,1,0
2192,246,3,2,32,321,2,2003,1,1992,0,1,1,0,0
88060,230,15,88,55,551,2,2003,0,1994,1,1,3,1,0
7131,77,3,7,13,132,2,2003,0,2000,1,1,1,1,0
7108,113,4,7,14,142,2,2003,1,1987,0,1,1,0,0
9235,125,4,9,28,281,2,2003,1,1987,3,1,1,0,0
88060,230,15,88,55,551,2,2003,0,1994,1,1,3,1,0
3198,173,20,3,38,381,2,2003,1,2002,0,0,1,0,0
10085,7,4,10,31,311,12,2002,0,1992,0,1,1,0,0
2211,41,1,2,45,451,9,2002,0,1995,1,1,1,1,0
88058,230,15,88,55,551,12,2002,0,1994,1,0,1,1,0
3166,215,1,3,52,521,3,2003,1,1992,0,1,1,0,0
6161,97,2,6,22,222,12,2002,0,1992,0,1,1,0,0
8134,129,4,8,4,41,3,2003,0,1993,1,1,1,1,0
5241,133,1,5,43,431,3,2003,0,1987,0,1,1,0,0
5241,133,1,5,43,431,3,2003,0,1987,0,1,1,0,0
6135,293,2,6,42,423,1,2003,1,1985,0,1,1,0,0
9252,110,3,9,11,111,3,2003,0,1988,0,1,1,0,0
2212,227,1,2,32,321,3,2003,0,1999,1,1,1,1,0
8127,73,3,8,15,152,11,2002,0,1991,0,1,1,0,0
8127,73,3,8,15,152,11,2002,0,1991,0,1,1,0,0
9302,177,3,9,37,371,3,2003,1,1999,1,0,1,1,0
4146,89,1,4,40,403,6,2002,0,1994,1,1,1,1,0
5225,114,3,5,24,242,7,2002,0,1984,0,1,1,0,0
2205,159,20,2,32,322,3,2003,0,1998,0,1,1,1,0
9184,177,3,9,37,371,5,2003,1,1980,1,1,1,1,0
3103,175,6,3,38,383,4,2003,0,1976,0,1,1,0,0
9045,174,7,9,3,31,3,2003,0,1994,3,0,1,1,0
9248,33,2,9,12,121,3,2003,1,1989,0,1,1,0,0
10082,119,7,10,16,161,11,2002,1,1989,0,1,1,0,0
10080,119,3,10,16,161,3,2003,0,1989,0,1,1,0,0
11110,15,10,11,10,101,1,2002,0,2000,1,0,1,1,0
9170,193,10,9,5,51,4,2003,1,1980,1,1,2,1,0
9292,206,3,9,47,471,2,2003,0,1998,1,1,1,1,0
88066,230,15,88,55,551,3,2003,1,2001,3,1,1,0,0
88059,230,15,88,55,551,3,2003,0,1994,1,1,1,1,0
88060,230,15,88,55,551,3,2003,0,1994,1,1,3,1,0
1052,176,2,1,19,191,4,2003,1,1983,0,1,1,0,0
1052,176,2,1,19,191,5,2003,1,1983,0,1,1,0,0
6163,74,11,6,22,221,3,2003,1,1994,1,1,1,1,0
8127,73,3,8,15,152,9,2002,0,1991,0,1,1,0,0
6095,65,6,6,35,352,3,2003,1,1996,1,1,1,1,0
7108,113,4,7,14,142,4,2003,1,1987,0,1,1,0,0
9192,192,8,9,5,52,4,2003,1,1984,0,1,1,0,0
10101,225,3,10,36,361,3,2003,1,2001,0,0,1,0,0
3117,173,19,3,38,381,1,2003,1,1979,1,1,2,1,0
9257,192,8,9,5,52,2,2003,0,1992,0,0,3,0,0
9273,177,3,9,37,371,4,2003,1,1994,1,1,2,1,0
88063,230,15,88,55,551,4,2003,1,1999,1,0,1,1,0
9257,192,8,9,5,52,5,2003,1,1992,0,0,3,0,0
11086,218,3,11,9,92,3,2003,0,1993,1,0,1,1,0
1052,176,2,1,19,191,5,2003,1,1983,0,1,1,0,0
88058,230,15,88,55,551,5,2003,1,1994,1,0,1,1,0
3186,152,11,3,30,301,5,2003,1,2000,1,1,1,1,0
88061,230,15,88,55,551,4,2003,1,1982,0,1,1,0,0
8145,31,1,8,34,341,5,2003,0,2002,0,1,1,0,0
9254,193,9,9,5,51,5,2003,1,1991,0,0,2,0,0
6180,59,7,6,35,351,5,2003,0,1995,1,0,1,1,0
8134,129,4,8,4,41,2,2003,1,1993,1,1,1,1,0
8134,129,4,8,4,41,3,2003,1,1993,1,1,1,1,0
8144,213,8,8,25,251,5,2003,1,2002,3,1,2,0,0
9179,193,9,9,5,51,6,2003,1,1980,1,0,1,1,0
9308,98,1,9,26,261,5,2003,0,2001,0,1,1,0,0
2116,246,2,2,32,321,5,2003,1,1976,0,1,1,0,0
11066,135,1,11,10,102,6,2003,1,1995,1,1,1,1,0
6093,59,7,6,35,351,2,2002,0,1976,0,1,1,0,0
9192,192,9,9,5,52,6,2003,1,1984,0,1,1,0,0
9273,177,3,9,37,371,3,2003,1,1994,1,1,2,1,0
10009,234,1,10,16,161,6,2003,0,1962,1,1,1,1,0
4079,169,3,4,48,482,7,2003,0,1975,0,1,1,0,0
9161,174,8,9,3,31,3,2003,0,1980,1,1,1,1,0
9199,125,4,9,28,281,6,2003,1,1984,0,1,1,0,0
2150,108,2,2,7,71,6,2003,0,1985,0,1,1,0,0
8145,31,1,8,34,341,7,2003,0,2002,0,1,1,0,0
88058,230,15,88,55,551,7,2003,1,1994,1,0,1,1,0
88058,230,15,88,55,551,7,2003,1,1994,1,0,1,1,0
9186,33,2,9,12,121,7,2003,1,1995,1,1,1,1,0
10085,7,4,10,31,311,5,2003,1,1992,0,1,1,0,0
1052,176,2,1,19,191,7,2003,1,1983,0,1,1,0,0
9280,131,24,9,5,54,7,2003,1,1998,1,1,1,1,0
10056,196,6,10,31,311,3,2003,0,1978,1,1,3,1,0
88058,230,15,88,55,551,7,2002,1,1994,1,0,1,1,0
5244,26,3,5,43,433,7,2003,0,1988,0,1,1,0,0
88058,230,15,88,55,551,7,2003,1,1994,1,0,1,1,0
7123,55,20,7,13,131,7,2003,0,1994,1,0,1,1,0
9227,131,24,9,5,54,6,2002,1,1985,0,1,1,0,0
9265,95,2,9,5,53,12,2002,1,1991,0,1,1,0,0
8136,128,1,8,27,271,8,2003,1,1992,0,1,1,0,0
10099,190,6,10,44,441,8,2003,0,2002,0,1,1,0,0
11111,30,7,11,1,11,8,2003,1,2001,0,0,1,0,0
88066,230,15,88,55,551,8,2003,0,2001,3,1,1,0,0
4097,81,1,4,33,331,7,2003,1,1984,0,1,1,0,0
3168,223,4,3,30,301,8,2003,1,1992,0,0,1,0,0
4140,112,3,4,48,482,8,2003,1,1995,1,1,1,1,0
2118,37,9,2,32,323,8,2003,1,1974,0,1,1,0,0
9290,193,9,9,5,51,8,2003,0,1997,1,1,1,1,0
9248,33,2,9,12,121,9,2003,1,1989,0,1,1,0,0
9149,145,1,9,26,261,12,2002,1,1996,1,1,1,1,0
9149,145,1,9,26,261,8,2003,1,1996,1,1,1,1,0
9187,199,5,9,47,472,8,2003,0,1980,1,0,1,1,0
88053,230,15,88,55,551,8,2003,1,1997,1,0,1,1,0
88044,230,15,88,55,551,9,2003,1,1994,1,1,2,1,0
6113,71,2,6,35,352,9,2001,1,1980,1,1,1,1,1
6144,65,5,6,35,352,8,2003,0,1997,1,1,2,1,0
1075,34,10,1,21,211,9,2003,1,1993,1,0,1,1,0
10033,7,4,10,31,311,8,2003,0,1995,1,1,1,1,0
88060,230,15,88,55,551,9,2003,0,1994,1,1,3,1,0
5259,111,10,5,43,432,3,2003,0,1992,3,1,1,0,0
88067,230,15,88,55,551,9,2003,0,2002,0,0,1,0,0
88067,230,15,88,55,551,10,2003,1,2002,0,0,1,0,0
10099,190,5,10,44,441,9,2003,0,2002,0,1,1,0,0
1078,299,5,1,51,511,9,2003,1,2000,0,1,3,1,0
88058,230,15,88,55,551,10,2003,1,1994,1,0,1,1,0
88053,230,15,88,55,551,10,2003,0,1997,1,0,1,1,0
1034,34,10,1,21,211,9,2003,0,1972,0,1,1,0,0
6088,74,11,6,22,221,10,2003,0,1970,0,1,1,0,0
2194,6,1,2,32,321,10,2003,1,1996,0,1,1,1,0
1079,178,3,1,39,391,10,2003,1,2002,0,1,1,0,0
9169,192,11,9,5,52,3,2003,0,1997,1,1,1,1,0
10101,225,3,10,36,361,11,2003,1,2001,0,0,1,0,0
7127,55,20,7,13,131,10,2003,1,1999,1,1,3,1,0
8146,47,3,8,15,151,11,2003,1,2002,0,0,1,0,0
88042,230,15,88,55,551,11,2003,0,1997,1,1,2,1,0
88042,230,15,88,55,551,11,2003,0,1997,1,1,2,1,0
9301,177,4,9,37,371,10,2003,1,1998,1,1,1,1,0
88065,230,15,88,55,551,6,2003,0,2002,0,1,1,0,0
88064,230,15,88,55,551,12,2003,0,2001,0,1,2,0,0
88044,230,15,88,55,551,12,2003,1,1994,1,1,2,1,0
88044,230,15,88,55,551,12,2003,1,1994,1,1,2,1,0
9247,194,3,9,5,51,12,2003,0,1990,0,1,2,0,0
10033,7,4,10,31,311,10,2003,0,1995,1,1,1,1,0
88058,230,15,88,55,551,10,2003,0,1994,1,0,1,1,0
9286,131,24,9,5,54,12,2003,0,1997,1,1,1,1,0
88065,230,15,88,55,551,11,2003,1,2002,0,1,1,0,0
6187,121,2,6,42,421,10,2003,0,2003,0,1,1,0,0
10101,225,3,10,36,361,11,2003,1,2001,0,0,1,0,0
88065,230,15,88,55,551,12,2003,1,2002,0,1,1,0,0
9265,95,2,9,5,53,7,2003,1,1991,0,1,1,0,0
9249,28,1,9,26,261,12,2003,0,1990,0,1,1,0,0
3154,236,1,3,38,382,12,2003,0,1990,0,1,1,0,0
4115,297,1,4,33,331,1,2004,0,1988,0,1,1,0,0
6174,167,1,6,17,172,11,2003,1,1995,1,1,1,1,0
6191,121,2,6,42,421,10,2003,1,2002,0,1,1,0,0
10064,72,7,10,6,61,1,2004,1,1979,1,0,1,1,0
11121,249,13,11,9,93,11,2003,1,2003,1,1,1,0,0
9179,193,9,9,5,51,1,2004,1,1980,1,0,1,1,0
9022,193,9,9,5,51,1,2004,0,1970,0,1,1,0,0
10047,54,1,10,50,501,2,2004,1,1975,0,1,1,0,0
3159,152,11,3,30,301,9,2003,1,1991,0,1,1,0,0
3114,198,3,3,38,382,3,2001,1,1979,1,1,1,1,1
5235,111,10,5,43,432,2,2004,0,1986,0,1,1,0,0
9317,199,5,9,47,472,12,2003,0,1999,1,0,1,1,0
88058,230,15,88,55,551,2,2004,1,1994,1,0,1,1,0
6158,132,2,6,17,172,1,2004,1,1992,0,1,1,0,0
10047,54,1,10,50,501,2,2004,0,1975,0,1,1,0,0
88042,230,15,88,55,551,2,2004,0,1997,1,1,2,1,0
9245,189,4,9,5,53,2,2004,0,1990,0,1,1,0,0
10088,234,2,10,16,161,12,2003,1,1991,0,1,1,0,0
88057,230,15,88,55,551,3,2004,1,1994,1,1,1,1,0
1052,176,1,1,19,191,3,2004,0,1983,0,1,1,0,0
1075,34,10,1,21,211,1,2004,1,1993,1,0,1,1,0
1075,34,10,1,21,211,2,2004,1,1993,1,0,1,1,0
9298,110,3,9,11,111,2,2004,1,1998,1,0,4,1,0
88044,230,15,88,55,551,3,2004,0,1994,1,1,2,1,0
7124,55,19,7,13,131,12,2003,1,1991,0,1,1,0,0
9312,131,24,9,5,54,3,2004,1,2003,0,1,3,0,0
9286,131,24,9,5,53,11,2003,0,1997,1,1,1,1,0
88059,230,15,88,55,551,3,2004,1,1994,1,1,1,1,0
1051,195,2,1,51,511,3,2004,1,1982,0,1,3,0,0
2194,6,1,2,32,321,3,2004,1,1996,0,1,1,1,0
88058,230,15,88,55,551,3,2004,1,1994,1,0,1,1,0
88058,230,15,88,55,551,3,2004,1,1994,1,0,1,1,0
1051,195,2,1,51,511,3,2004,1,1982,0,1,3,0,0
9149,145,1,9,26,261,3,2004,1,1996,1,1,1,1,0
9235,125,4,9,28,281,3,2004,0,1987,3,1,1,0,0
88060,230,15,88,55,551,2,2004,0,1994,1,1,3,1,0
88059,230,15,88,55,551,2,2004,0,1994,1,1,1,1,0
88064,230,15,88,55,551,3,2004,1,2001,0,1,2,0,0
88059,230,15,88,55,551,3,2004,1,1994,1,1,1,1,0
6173,59,7,6,35,351,1,2004,1,1994,1,1,2,1,0
88058,230,15,88,55,551,4,2004,1,1994,1,0,1,1,0
4097,81,1,4,33,331,7,2003,1,1984,0,1,1,0,0
9301,177,4,9,37,371,2,2004,1,1998,1,1,1,1,0
1078,299,5,1,51,511,3,2004,1,2000,0,1,3,1,0
7134,142,4,7,49,491,3,2004,1,1997,1,1,1,1,0
11072,146,2,11,1,13,2,2004,0,1988,0,1,1,0,0
4098,261,3,4,33,332,4,2004,0,1982,0,1,1,0,0
9069,110,3,9,11,111,4,2004,0,1972,0,1,1,0,0
88066,230,15,88,55,551,4,2004,0,2001,3,1,1,0,0
4140,112,3,4,48,482,4,2004,1,1995,1,1,1,1,0
9272,183,2,9,28,281,3,2004,1,1993,1,1,1,1,0
88058,230,15,88,55,551,4,2004,1,1994,1,0,1,1,0
88058,230,15,88,55,551,5,2004,1,1994,1,0,1,1,0
88058,230,15,88,55,551,5,2004,0,1994,1,0,1,1,0
88058,230,15,88,55,551,5,2004,1,1994,1,0,1,1,0
4082,256,1,4,46,462,5,2004,0,1976,0,1,1,0,0
10083,190,5,10,44,441,4,2004,0,1991,0,0,1,0,0
4097,81,1,4,33,331,4,2004,1,1984,0,1,1,0,0
8115,129,5,8,4,41,3,2004,1,1988,0,1,1,0,0
9312,131,24,9,5,54,5,2004,1,2003,0,1,3,0,0
11014,15,11,11,1,11,5,2004,0,1979,1,0,1,1,0
88058,230,15,88,55,551,5,2004,1,1994,1,0,1,1,0
4055,311,1,4,48,481,3,2004,0,1996,1,1,1,1,0
6172,221,2,6,35,351,6,2004,1,1994,1,1,1,1,0
7129,55,20,7,13,131,3,2004,1,2000,1,0,1,1,0
88058,230,15,88,55,551,5,2004,1,1994,1,0,1,1,0
88058,230,15,88,55,551,6,2004,0,1994,1,0,1,1,0
2193,308,3,2,32,323,6,2004,0,1991,0,1,1,0,0
1040,195,5,1,51,511,2,2004,1,1980,1,0,3,1,0
2026,35,1,2,45,451,3,2004,0,1995,1,1,1,1,0
88044,230,15,88,55,551,6,2004,0,1994,1,1,2,1,0
5198,24,3,5,18,182,6,2004,1,1979,1,1,1,1,0
9171,189,4,9,5,53,6,2004,0,1979,1,1,1,1,0
3159,152,10,3,30,301,7,2004,1,1991,0,1,1,0,0
88044,230,15,88,55,551,7,2004,0,1994,1,1,2,1,0
88044,230,15,88,55,551,7,2004,0,1994,1,1,2,1,0
9291,194,3,9,5,51,4,2002,1,1998,1,1,1,1,0
9291,194,3,9,5,51,5,2004,1,1998,1,1,1,1,0
88058,230,15,88,55,551,7,2004,1,1994,1,0,1,1,0
88058,230,15,88,55,551,7,2004,1,1994,1,0,1,1,0
88058,230,15,88,55,551,7,2004,1,1994,1,0,1,1,0
88058,230,15,88,55,551,7,2004,1,1994,1,0,1,1,0
1077,178,3,1,39,391,5,2004,1,1994,3,0,1,1,0
2211,41,1,2,45,451,5,2004,0,1995,1,1,1,1,0
2211,41,1,2,45,451,5,2004,1,1995,1,1,1,1,0
9137,189,4,9,5,53,8,2003,0,1969,0,1,1,0,0
9265,95,2,9,5,53,5,2004,1,1991,0,1,1,0,0
88059,230,15,88,55,551,8,2004,0,1994,1,1,1,1,0
4115,297,1,4,33,331,8,2004,0,1988,0,1,1,0,0
1047,66,8,1,29,291,7,2004,1,1992,0,1,1,0,0
88059,230,15,88,55,551,8,2004,1,1994,1,1,1,1,0
2193,308,3,2,32,323,8,2004,1,1991,0,1,1,0,0
5275,147,3,5,18,183,8,2004,0,1994,1,1,1,1,0
1051,195,2,1,51,511,8,2004,1,1982,0,1,3,0,0
2214,159,23,2,32,323,8,2004,0,2000,1,0,2,1,0
88064,230,15,88,55,551,8,2004,1,2001,0,1,2,0,0
88059,230,15,88,55,551,8,2004,1,1994,1,1,1,1,0
4142,21,4,4,20,201,7,2004,1,1993,1,1,1,1,0
5270,111,11,5,43,432,5,2004,0,1994,1,0,2,1,0
8135,243,1,8,15,151,8,2004,0,1994,1,1,1,1,0
9171,189,3,9,5,53,8,2004,1,1979,1,1,1,1,0
11044,15,11,11,10,101,1,2004,0,1997,1,1,1,1,0
1079,178,3,1,39,391,8,2004,1,2002,0,1,1,0,0
11071,15,11,11,10,101,8,2003,0,1988,0,1,1,0,0
88064,230,15,88,55,551,9,2004,0,2001,0,1,2,0,0
9321,189,3,9,5,53,8,2004,1,2002,0,1,2,0,0
10059,190,5,10,44,441,3,2003,0,1978,1,1,1,1,0
10059,190,5,10,44,441,4,2004,0,1978,1,1,1,1,0
88058,230,15,88,55,551,7,2004,1,1994,1,0,1,1,0
6030,65,3,6,35,352,8,2004,1,1995,1,0,1,1,0
88042,230,15,88,55,551,8,2004,0,1997,1,1,2,1,0
9149,145,1,9,26,261,9,2004,0,1996,1,1,1,1,0
88054,230,15,88,55,551,11,2004,0,1987,0,1,1,0,0
1025,22,2,1,19,191,10,2004,1,2000,1,1,1,1,0
10047,54,1,10,50,501,10,2004,0,1975,0,1,1,0,0
88044,230,15,88,55,551,10,2004,1,1994,1,1,2,1,0
2164,40,2,2,32,324,8,2004,1,1990,0,1,1,0,0
9273,177,4,9,37,371,9,2004,1,1994,1,1,2,1,0
7114,27,1,7,13,132,6,2004,0,1992,0,1,1,0,0
8138,213,8,8,25,251,3,2004,1,1995,1,1,1,1,0
1068,300,11,1,21,211,11,2004,1,1992,0,1,1,0,0
